countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,DaysToSettle,DaysLate,payment_delay_days,is_late,invoice_age_days,days_until_due,PaperlessBill_Electronic,PaperlessBill_Paper
391,0379-NEVHP,4/6/2013,2998565198,2012-02-12,2012-03-13,28.21,0,2012-02-28,16,0,-14,0,5134,-5105,False,True
391,6632-CGYHU,1/8/2013,3007642107,2012-05-20,2012-06-19,56.03,0,2012-06-01,12,0,-18,0,5036,-5007,False,True
818,8364-UWVLM,11/10/2012,3014047428,2012-11-12,2012-12-12,92.03,0,2012-12-08,26,0,-4,0,4860,-4831,True,False
391,7209-MDWKR,10/9/2013,3021707927,2012-08-20,2012-09-19,75.55,0,2012-09-17,28,0,-2,0,4944,-4915,False,True
406,7600-OISKG,7/19/2013,3023099566,2013-02-18,2013-03-20,45.51,0,2013-03-07,17,0,-13,0,4762,-4733,False,True
770,2026-XLBER,11/12/2012,3025631462,2013-04-26,2013-05-26,103.54,1,2013-05-25,29,0,-1,0,4695,-4666,True,False
897,9250-VHLWY,6/3/2013,3030097145,2012-02-20,2012-03-21,68.41,0,2012-03-18,27,0,-3,0,5126,-5097,False,True
818,5148-SYKLB,8/28/2013,3032739429,2013-05-10,2013-06-09,86.41,1,2013-06-11,32,2,2,1,4681,-4652,False,True
818,1604-LIFKX,3/16/2013,3037486776,2013-01-29,2013-02-28,79.37,0,2013-03-11,41,11,11,1,4782,-4753,False,True
818,8887-NCUZC,1/22/2013,3047515591,2013-02-03,2013-03-05,37.17,1,2013-03-18,43,13,13,1,4777,-4748,True,False
391,2676-DZINU,10/19/2012,3053205526,2012-05-28,2012-06-27,56.56,0,2012-06-10,13,0,-17,0,5028,-4999,False,True
770,9928-IJYBQ,3/18/2012,3053271258,2013-04-03,2013-05-03,83.95,0,2013-05-09,36,6,6,1,4718,-4689,True,False
391,0379-NEVHP,4/6/2013,3056950219,2013-08-11,2013-09-10,47.08,0,2013-08-21,10,0,-20,0,4588,-4559,True,False
406,9758-AIEIK,4/23/2012,3059762404,2012-05-25,2012-06-24,51.34,0,2012-06-11,17,0,-13,0,5031,-5002,True,False
391,6632-CGYHU,1/8/2013,3060840745,2012-10-25,2012-11-24,83.68,0,2012-11-09,15,0,-15,0,4878,-4849,False,True
391,9174-IYKOC,11/27/2012,3066073542,2012-03-02,2012-04-01,53.79,0,2012-04-02,31,1,1,1,5115,-5086,False,True
818,2824-HJQPP,9/4/2013,3077571538,2013-02-27,2013-03-29,64.54,0,2013-03-18,19,0,-11,0,4753,-4724,False,True
406,4640-FGEJI,4/4/2013,3078815567,2013-04-02,2013-05-02,94.62,0,2013-04-21,19,0,-11,0,4719,-4690,False,True
770,7228-LEPPM,4/30/2012,3085234788,2013-02-09,2013-03-11,34.7,0,2013-03-14,33,3,3,1,4771,-4742,True,False
406,8389-TCXFQ,8/24/2012,3086321519,2013-03-01,2013-03-31,53.38,1,2013-04-13,43,13,13,1,4751,-4722,True,False
770,7758-WKLVM,2/6/2012,3089793704,2012-10-09,2012-11-08,56.82,0,2012-11-10,32,2,2,1,4894,-4865,True,False
406,9117-LYRCE,7/5/2013,3090463749,2013-03-01,2013-03-31,58.69,1,2013-04-30,60,30,30,1,4751,-4722,False,True
391,9014-WENVB,8/3/2013,3090692385,2012-11-22,2012-12-22,89.68,0,2012-12-24,32,2,2,1,4850,-4821,False,True
818,8364-UWVLM,11/10/2012,3091329049,2013-02-06,2013-03-08,91.59,1,2013-03-08,30,0,0,0,4774,-4745,True,False
818,6627-ELFBK,11/26/2012,3094167273,2013-08-01,2013-08-31,86.83,0,2013-08-23,22,0,-8,0,4598,-4569,True,False
818,8102-ABPKQ,8/29/2013,3097229122,2013-04-08,2013-05-08,56.01,1,2013-05-08,30,0,0,0,4713,-4684,False,True
391,9014-WENVB,8/3/2013,3102041998,2012-01-17,2012-02-16,69.99,0,2012-02-15,29,0,-1,0,5160,-5131,False,True
406,7600-OISKG,7/19/2013,3109120531,2013-08-04,2013-09-03,90.54,1,2013-09-02,29,0,-1,0,4595,-4566,True,False
897,8942-ERSWK,1/11/2013,3110080050,2012-09-18,2012-10-18,13.06,0,2012-09-30,12,0,-18,0,4915,-4886,False,True
818,3568-JJMFW,1/9/2012,3110539999,2012-03-30,2012-04-29,36.21,1,2012-04-29,30,0,0,0,5087,-5058,True,False
391,7209-MDWKR,10/9/2013,3110878377,2013-06-19,2013-07-19,36.23,0,2013-07-12,23,0,-7,0,4641,-4612,False,True
897,8942-ERSWK,1/11/2013,3112379825,2013-05-25,2013-06-24,51.6,0,2013-06-02,8,0,-22,0,4666,-4637,True,False
897,9250-VHLWY,6/3/2013,3113502518,2012-09-15,2012-10-15,46.49,0,2012-10-15,30,0,0,0,4918,-4889,False,True
770,2026-XLBER,11/12/2012,3115534110,2013-05-31,2013-06-30,70.66,1,2013-06-26,26,0,-4,0,4660,-4631,True,False
897,9250-VHLWY,6/3/2013,3121730234,2012-10-05,2012-11-04,48.87,0,2012-10-26,21,0,-9,0,4898,-4869,False,True
897,8942-ERSWK,1/11/2013,3123420222,2012-07-03,2012-08-02,25.41,0,2012-07-11,8,0,-22,0,4992,-4963,False,True
391,2423-QOKIO,5/11/2013,3138040805,2012-10-02,2012-11-01,75.21,0,2012-11-01,30,0,0,0,4901,-4872,False,True
770,9149-MATVB,4/30/2013,3141193941,2013-01-09,2013-02-08,65.81,0,2013-02-03,25,0,-5,0,4802,-4773,False,True
818,6627-ELFBK,11/26/2012,3146057306,2012-08-08,2012-09-07,78.0,0,2012-08-26,18,0,-12,0,4956,-4927,False,True
818,7946-HJDUR,2/21/2012,3148320908,2013-10-31,2013-11-30,56.48,0,2013-11-28,28,0,-2,0,4507,-4478,True,False
406,5284-DJOZO,9/11/2012,3148914031,2012-02-28,2012-03-29,78.91,0,2012-03-14,15,0,-15,0,5118,-5089,False,True
391,8156-PCYBM,3/3/2012,3148980303,2012-05-17,2012-06-16,82.2,0,2012-06-15,29,0,-1,0,5039,-5010,True,False
897,9250-VHLWY,6/3/2013,3153726272,2013-01-20,2013-02-19,65.43,0,2013-02-10,21,0,-9,0,4791,-4762,False,True
406,8389-TCXFQ,8/24/2012,3154502347,2013-03-10,2013-04-09,37.02,1,2013-04-05,26,0,-4,0,4742,-4713,True,False
770,2687-XWAMA,4/3/2013,3155625555,2013-05-06,2013-06-05,41.72,0,2013-05-09,3,0,-27,0,4685,-4656,True,False
391,7841-HROAQ,9/15/2013,3155920868,2012-08-08,2012-09-07,53.74,0,2012-09-04,27,0,-3,0,4956,-4927,False,True
770,6077-FDQRK,9/11/2012,3158139891,2012-07-29,2012-08-28,32.59,0,2012-08-16,18,0,-12,0,4966,-4937,False,True
818,5613-UHVMG,5/31/2012,3160080084,2013-04-16,2013-05-16,71.86,0,2013-05-24,38,8,8,1,4705,-4676,True,False
770,3831-FXWYK,3/8/2013,3161602616,2012-03-29,2012-04-28,79.28,0,2012-05-06,38,8,8,1,5088,-5059,False,True
391,3598-DNURW,8/29/2012,3162263646,2012-09-29,2012-10-29,90.91,0,2012-10-19,20,0,-10,0,4904,-4875,True,False
406,7600-OISKG,7/19/2013,3163580771,2012-08-01,2012-08-31,79.02,1,2012-08-30,29,0,-1,0,4963,-4934,False,True
406,6048-QPZCF,7/13/2012,3166292468,2013-09-25,2013-10-25,88.58,1,2013-10-19,24,0,-6,0,4543,-4514,True,False
818,3568-JJMFW,1/9/2012,3168924777,2013-04-25,2013-05-25,72.88,1,2013-05-13,18,0,-12,0,4696,-4667,True,False
770,7050-KQLDO,9/29/2012,3170339882,2012-03-07,2012-04-06,62.24,0,2012-04-05,29,0,-1,0,5110,-5081,False,True
391,2125-HJDLA,5/22/2012,3171200707,2012-12-30,2013-01-29,61.93,0,2013-02-16,48,18,18,1,4812,-4783,True,False
897,7654-DOLHO,4/4/2012,3177584497,2012-08-11,2012-09-10,23.04,0,2012-09-06,26,0,-4,0,4953,-4924,True,False
818,6004-KITZM,9/1/2013,3180169613,2012-06-16,2012-07-16,65.51,0,2012-07-06,20,0,-10,0,5009,-4980,False,True
406,7245-CKNCN,6/4/2012,3191043730,2012-11-02,2012-12-02,61.57,0,2012-11-18,16,0,-14,0,4870,-4841,True,False
818,3568-JJMFW,1/9/2012,3191622040,2013-05-25,2013-06-24,96.64,1,2013-06-10,16,0,-14,0,4666,-4637,True,False
897,9883-SDWFS,7/8/2013,3193716421,2012-05-23,2012-06-22,19.01,1,2012-07-05,43,13,13,1,5033,-5004,False,True
818,8102-ABPKQ,8/29/2013,3197860193,2012-09-22,2012-10-22,32.86,0,2012-11-02,41,11,11,1,4911,-4882,False,True
818,6627-ELFBK,11/26/2012,3205321485,2012-01-20,2012-02-19,60.52,0,2012-02-11,22,0,-8,0,5157,-5128,False,True
770,7260-ZHAKS,6/17/2012,3206241963,2013-02-22,2013-03-24,89.44,0,2013-03-16,22,0,-8,0,4758,-4729,True,False
391,8820-BLYDZ,3/19/2013,3208997911,2013-01-12,2013-02-11,46.32,0,2013-01-21,9,0,-21,0,4799,-4770,False,True
391,2676-DZINU,10/19/2012,3218896620,2013-08-05,2013-09-04,52.5,0,2013-08-13,8,0,-22,0,4594,-4565,True,False
818,8364-UWVLM,11/10/2012,3219214405,2013-03-16,2013-04-15,62.67,1,2013-04-19,34,4,4,1,4736,-4707,True,False
818,2824-HJQPP,9/4/2013,3223401501,2012-11-30,2012-12-30,100.08,0,2012-12-30,30,0,0,0,4842,-4813,False,True
770,4460-ZXNDN,6/27/2013,3224727771,2013-02-23,2013-03-25,84.71,1,2013-04-01,37,7,7,1,4757,-4728,False,True
406,9117-LYRCE,7/5/2013,3225557120,2013-02-20,2013-03-22,29.25,0,2013-03-23,31,1,1,1,4760,-4731,False,True
391,6708-DPYTF,8/2/2012,3228259319,2012-11-11,2012-12-11,94.19,0,2012-12-15,34,4,4,1,4861,-4832,True,False
391,7841-HROAQ,9/15/2013,3230944193,2012-07-24,2012-08-23,77.84,0,2012-08-15,22,0,-8,0,4971,-4942,False,True
406,4092-ZAVRG,5/19/2012,3240616518,2013-10-18,2013-11-17,63.56,0,2013-10-22,4,0,-26,0,4520,-4491,True,False
391,3569-VJWXS,4/9/2013,3242588970,2013-05-15,2013-06-14,35.23,0,2013-06-07,23,0,-7,0,4676,-4647,True,False
770,4460-ZXNDN,6/27/2013,3242899571,2012-03-25,2012-04-24,45.59,0,2012-04-28,34,4,4,1,5092,-5063,False,True
770,3993-QUNVJ,12/31/2012,3244991557,2013-04-06,2013-05-06,76.44,0,2013-04-17,11,0,-19,0,4715,-4686,True,False
770,7758-WKLVM,2/6/2012,3248497540,2012-06-09,2012-07-09,68.06,0,2012-07-06,27,0,-3,0,5016,-4987,True,False
770,7758-WKLVM,2/6/2012,3248545962,2012-03-24,2012-04-23,63.08,1,2012-05-07,44,14,14,1,5093,-5064,True,False
770,9149-MATVB,4/30/2013,3250840107,2013-11-28,2013-12-28,42.57,0,2013-12-23,25,0,-5,0,4479,-4450,True,False
770,7856-ODQFO,8/5/2012,3261039339,2013-03-29,2013-04-28,14.63,0,2013-04-24,26,0,-4,0,4723,-4694,True,False
770,9928-IJYBQ,3/18/2012,3264536681,2012-10-15,2012-11-14,32.77,0,2012-11-16,32,2,2,1,4888,-4859,True,False
406,8976-AMJEO,3/3/2012,3267864290,2012-01-15,2012-02-14,57.55,0,2012-02-15,31,1,1,1,5162,-5133,False,True
897,9883-SDWFS,7/8/2013,3271911081,2013-08-26,2013-09-25,49.68,1,2013-10-15,50,20,20,1,4573,-4544,True,False
391,2676-DZINU,10/19/2012,3284111300,2012-07-14,2012-08-13,89.31,0,2012-08-02,19,0,-11,0,4981,-4952,False,True
406,5573-KSOIA,9/30/2013,3285658330,2013-08-19,2013-09-18,47.54,0,2013-09-26,38,8,8,1,4580,-4551,False,True
391,1080-NDGAE,9/28/2012,3289097967,2013-08-30,2013-09-29,82.6,1,2013-10-03,34,4,4,1,4569,-4540,True,False
406,0783-PEPYR,11/27/2013,3289137440,2012-08-02,2012-09-01,84.75,0,2012-09-13,42,12,12,1,4962,-4933,False,True
897,6391-GBFQJ,11/25/2013,3289419980,2012-03-24,2012-04-23,7.11,0,2012-04-09,16,0,-14,0,5093,-5064,False,True
391,9212-BTDMX,4/22/2012,3294653032,2012-12-07,2013-01-06,77.73,0,2012-12-19,12,0,-18,0,4835,-4806,True,False
897,7372-CESLR,1/11/2013,3298709830,2012-04-10,2012-05-10,21.24,0,2012-05-04,24,0,-6,0,5076,-5047,False,True
406,9725-EZTEJ,3/17/2012,3312319528,2012-06-07,2012-07-07,72.6,0,2012-06-16,9,0,-21,0,5018,-4989,True,False
770,6077-FDQRK,9/11/2012,3314980148,2012-01-08,2012-02-07,28.84,0,2012-02-01,24,0,-6,0,5169,-5140,False,True
770,2026-XLBER,11/12/2012,3315197094,2013-09-13,2013-10-13,61.79,1,2013-10-03,20,0,-10,0,4555,-4526,True,False
406,6833-ETVHD,4/30/2012,3319185490,2012-05-10,2012-06-09,77.76,0,2012-05-30,20,0,-10,0,5046,-5017,True,False
391,7329-TWKLF,11/20/2013,3320090298,2013-05-19,2013-06-18,79.65,0,2013-06-05,17,0,-13,0,4672,-4643,False,True
391,5529-TBPGK,8/9/2013,3336714183,2012-03-17,2012-04-16,53.36,0,2012-04-15,29,0,-1,0,5100,-5071,False,True
770,9323-NDIOV,7/9/2012,3341311423,2013-09-02,2013-10-02,68.97,0,2013-09-28,26,0,-4,0,4566,-4537,True,False
391,0709-LZRJV,6/20/2013,3342383577,2013-06-21,2013-07-21,36.09,0,2013-07-12,21,0,-9,0,4639,-4610,True,False
391,6632-CGYHU,1/8/2013,3345939091,2013-11-21,2013-12-21,102.41,0,2013-11-28,7,0,-23,0,4486,-4457,True,False
818,3568-JJMFW,1/9/2012,3347038968,2012-06-13,2012-07-13,81.7,1,2012-07-10,27,0,-3,0,5012,-4983,True,False
406,0783-PEPYR,11/27/2013,3347423476,2013-05-27,2013-06-26,104.52,0,2013-07-07,41,11,11,1,4664,-4635,False,True
818,8102-ABPKQ,8/29/2013,3353183486,2012-10-29,2012-11-28,49.7,0,2012-11-30,32,2,2,1,4874,-4845,False,True
391,0709-LZRJV,6/20/2013,3355481569,2013-08-27,2013-09-26,62.73,0,2013-09-19,23,0,-7,0,4572,-4543,True,False
391,6160-HCSFI,1/10/2013,3357258713,2013-03-24,2013-04-23,65.37,0,2013-04-07,14,0,-16,0,4728,-4699,True,False
406,5164-VMYWJ,11/27/2013,3359614666,2012-10-30,2012-11-29,56.93,0,2012-11-17,18,0,-12,0,4873,-4844,False,True
406,9322-YCTQO,4/6/2012,3362601597,2013-11-30,2013-12-30,52.54,0,2014-01-05,36,6,6,1,4477,-4448,True,False
770,2687-XWAMA,4/3/2013,3363342172,2013-03-09,2013-04-08,44.75,0,2013-03-26,17,0,-13,0,4743,-4714,False,True
406,4640-FGEJI,4/4/2013,3369665872,2013-04-20,2013-05-20,63.48,0,2013-05-16,26,0,-4,0,4701,-4672,True,False
818,6627-ELFBK,11/26/2012,3371422208,2013-05-11,2013-06-10,61.03,0,2013-05-25,14,0,-16,0,4680,-4651,True,False
897,8942-ERSWK,1/11/2013,3372046335,2012-03-17,2012-04-16,26.16,1,2012-04-12,26,0,-4,0,5100,-5071,False,True
818,8102-ABPKQ,8/29/2013,3374535086,2013-08-12,2013-09-11,49.31,1,2013-09-30,49,19,19,1,4587,-4558,False,True
897,8942-ERSWK,1/11/2013,3378881881,2013-03-16,2013-04-15,13.88,0,2013-03-21,5,0,-25,0,4736,-4707,True,False
897,8690-EEBEO,12/5/2012,3388237396,2012-12-04,2013-01-03,57.78,0,2013-01-10,37,7,7,1,4838,-4809,False,True
818,1604-LIFKX,3/16/2013,3388733623,2012-03-15,2012-04-14,58.17,0,2012-05-04,50,20,20,1,5102,-5073,False,True
391,1080-NDGAE,9/28/2012,3392014041,2012-03-01,2012-03-31,56.54,0,2012-03-24,23,0,-7,0,5116,-5087,False,True
818,5924-UOPGH,6/6/2013,3394333507,2013-08-04,2013-09-03,65.6,0,2013-08-18,14,0,-16,0,4595,-4566,True,False
770,2026-XLBER,11/12/2012,3398429374,2013-09-01,2013-10-01,68.98,0,2013-09-12,11,0,-19,0,4567,-4538,True,False
391,0379-NEVHP,4/6/2013,3399547582,2012-10-24,2012-11-23,50.7,0,2012-11-06,13,0,-17,0,4879,-4850,False,True
406,7245-CKNCN,6/4/2012,3404073698,2012-05-22,2012-06-21,87.82,0,2012-06-13,22,0,-8,0,5034,-5005,False,True
391,7329-TWKLF,11/20/2013,3414952429,2013-03-10,2013-04-09,62.24,0,2013-04-05,26,0,-4,0,4742,-4713,False,True
391,8156-PCYBM,3/3/2012,3416294053,2013-01-04,2013-02-03,58.03,0,2013-02-03,30,0,0,0,4807,-4778,True,False
406,7245-CKNCN,6/4/2012,3418724483,2013-04-17,2013-05-17,79.26,0,2013-04-24,7,0,-23,0,4704,-4675,True,False
897,7372-CESLR,1/11/2013,3424410029,2013-11-13,2013-12-13,23.63,0,2013-11-19,6,0,-24,0,4494,-4465,True,False
770,4460-ZXNDN,6/27/2013,3428691656,2013-06-13,2013-07-13,50.47,0,2013-07-18,35,5,5,1,4647,-4618,False,True
391,2820-XGXSB,1/26/2012,3435598635,2012-11-28,2012-12-28,75.82,0,2012-12-02,4,0,-26,0,4844,-4815,True,False
770,6831-FIODB,5/8/2013,3437789966,2012-04-29,2012-05-29,52.26,0,2012-06-06,38,8,8,1,5057,-5028,False,True
391,3598-DNURW,8/29/2012,3438246206,2013-08-31,2013-09-30,66.01,0,2013-09-12,12,0,-18,0,4568,-4539,True,False
818,3568-JJMFW,1/9/2012,3442695944,2012-05-11,2012-06-10,84.39,1,2012-06-07,27,0,-3,0,5045,-5016,True,False
406,4092-ZAVRG,5/19/2012,3453759273,2012-12-09,2013-01-08,81.27,0,2012-12-13,4,0,-26,0,4833,-4804,True,False
391,6160-HCSFI,1/10/2013,3461153482,2012-10-12,2012-11-11,88.47,0,2012-11-07,26,0,-4,0,4891,-4862,False,True
818,6004-KITZM,9/1/2013,3470607785,2013-04-13,2013-05-13,38.6,0,2013-05-01,18,0,-12,0,4708,-4679,False,True
818,5875-VZQCZ,7/15/2013,3478923173,2012-05-28,2012-06-27,87.48,1,2012-07-03,36,6,6,1,5028,-4999,False,True
406,9725-EZTEJ,3/17/2012,3480348952,2012-04-11,2012-05-11,40.03,1,2012-05-08,27,0,-3,0,5075,-5046,True,False
770,9928-IJYBQ,3/18/2012,3480606970,2013-05-09,2013-06-08,58.83,0,2013-06-11,33,3,3,1,4682,-4653,True,False
406,8389-TCXFQ,8/24/2012,3486080032,2012-08-23,2012-09-22,63.12,0,2012-09-22,30,0,0,0,4941,-4912,False,True
770,9149-MATVB,4/30/2013,3491048160,2013-08-28,2013-09-27,63.02,0,2013-09-17,20,0,-10,0,4571,-4542,True,False
391,3569-VJWXS,4/9/2013,3503012790,2013-05-14,2013-06-13,43.67,0,2013-05-29,15,0,-15,0,4677,-4648,True,False
391,9174-IYKOC,11/27/2012,3509509542,2013-08-09,2013-09-08,66.82,0,2013-09-02,24,0,-6,0,4590,-4561,True,False
897,9883-SDWFS,7/8/2013,3510258292,2012-06-13,2012-07-13,38.06,0,2012-07-09,26,0,-4,0,5012,-4983,False,True
897,7654-DOLHO,4/4/2012,3511077910,2012-10-06,2012-11-05,47.44,0,2012-11-04,29,0,-1,0,4897,-4868,True,False
406,5284-DJOZO,9/11/2012,3515319067,2013-04-16,2013-05-16,88.74,1,2013-05-06,20,0,-10,0,4705,-4676,True,False
391,8820-BLYDZ,3/19/2013,3516217989,2012-09-03,2012-10-03,64.95,0,2012-09-16,13,0,-17,0,4930,-4901,False,True
818,6627-ELFBK,11/26/2012,3517011034,2013-02-15,2013-03-17,65.28,0,2013-03-01,14,0,-16,0,4765,-4736,True,False
897,6391-GBFQJ,11/25/2013,3520423399,2013-10-04,2013-11-03,24.77,0,2013-10-17,13,0,-17,0,4534,-4505,False,True
391,8156-PCYBM,3/3/2012,3520663396,2013-05-28,2013-06-27,74.59,0,2013-06-27,30,0,0,0,4663,-4634,True,False
406,9322-YCTQO,4/6/2012,3523951475,2013-11-25,2013-12-25,107.04,0,2013-12-27,32,2,2,1,4482,-4453,True,False
391,6160-HCSFI,1/10/2013,3524586307,2012-09-24,2012-10-24,55.36,0,2012-10-16,22,0,-8,0,4909,-4880,False,True
770,7758-WKLVM,2/6/2012,3524717788,2012-02-15,2012-03-16,56.36,0,2012-03-25,39,9,9,1,5131,-5102,True,False
897,7372-CESLR,1/11/2013,3530838063,2012-05-16,2012-06-15,50.58,0,2012-06-01,16,0,-14,0,5040,-5011,False,True
770,0706-NRGUP,4/9/2013,3542268547,2013-08-27,2013-09-26,57.2,0,2013-10-01,35,5,5,1,4572,-4543,True,False
391,8156-PCYBM,3/3/2012,3548287166,2013-10-07,2013-11-06,63.39,0,2013-11-03,27,0,-3,0,4531,-4502,True,False
391,0709-LZRJV,6/20/2013,3550686615,2012-02-28,2012-03-29,40.49,0,2012-03-19,20,0,-10,0,5118,-5089,False,True
770,7260-ZHAKS,6/17/2012,3556035555,2012-05-06,2012-06-05,77.53,0,2012-06-11,36,6,6,1,5050,-5021,False,True
770,9323-NDIOV,7/9/2012,3556859305,2013-07-13,2013-08-12,44.48,0,2013-08-07,25,0,-5,0,4617,-4588,True,False
391,7209-MDWKR,10/9/2013,3557541459,2013-08-19,2013-09-18,51.86,0,2013-09-19,31,1,1,1,4580,-4551,False,True
406,3448-OWJOT,9/15/2012,3558050155,2012-07-28,2012-08-27,59.64,1,2012-09-07,41,11,11,1,4967,-4938,False,True
770,0625-TNJFG,8/15/2013,3559978043,2013-08-25,2013-09-24,50.17,0,2013-09-11,17,0,-13,0,4574,-4545,True,False
391,9014-WENVB,8/3/2013,3562071227,2013-03-14,2013-04-13,60.64,0,2013-04-16,33,3,3,1,4738,-4709,False,True
406,5573-KSOIA,9/30/2013,3563628885,2013-10-28,2013-11-27,67.26,0,2013-11-22,25,0,-5,0,4510,-4481,True,False
391,9014-WENVB,8/3/2013,3564452169,2013-07-20,2013-08-19,48.93,0,2013-08-14,25,0,-5,0,4610,-4581,False,True
406,8389-TCXFQ,8/24/2012,3575343812,2013-05-23,2013-06-22,71.65,0,2013-06-15,23,0,-7,0,4668,-4639,True,False
770,9928-IJYBQ,3/18/2012,3581281649,2013-11-29,2013-12-29,54.16,0,2013-12-26,27,0,-3,0,4478,-4449,True,False
770,0625-TNJFG,8/15/2013,3582527568,2012-08-01,2012-08-31,64.44,0,2012-08-31,30,0,0,0,4963,-4934,False,True
897,9250-VHLWY,6/3/2013,3603372611,2013-04-15,2013-05-15,65.19,0,2013-05-07,22,0,-8,0,4706,-4677,False,True
391,7209-MDWKR,10/9/2013,3605319346,2012-02-11,2012-03-12,39.67,0,2012-03-18,36,6,6,1,5135,-5106,False,True
897,6391-GBFQJ,11/25/2013,3619199367,2013-10-30,2013-11-29,30.47,0,2013-11-15,16,0,-14,0,4508,-4479,False,True
770,2687-XWAMA,4/3/2013,3621497785,2012-12-19,2013-01-18,29.64,0,2013-01-01,13,0,-17,0,4823,-4794,False,True
897,6391-GBFQJ,11/25/2013,3624022887,2012-09-11,2012-10-11,10.23,0,2012-09-27,16,0,-14,0,4922,-4893,False,True
391,0709-LZRJV,6/20/2013,3636727153,2012-03-12,2012-04-11,67.83,1,2012-04-12,31,1,1,1,5105,-5076,False,True
406,5573-KSOIA,9/30/2013,3638200662,2012-12-23,2013-01-22,92.94,0,2013-02-07,46,16,16,1,4819,-4790,False,True
897,8690-EEBEO,12/5/2012,3651082685,2012-03-20,2012-04-19,29.34,0,2012-05-01,42,12,12,1,5097,-5068,False,True
391,5920-DPXLN,11/11/2012,3652831331,2013-11-22,2013-12-22,44.71,0,2013-12-04,12,0,-18,0,4485,-4456,True,False
406,4651-PMEXQ,7/4/2012,3655387597,2012-09-29,2012-10-29,63.1,0,2012-10-21,22,0,-8,0,4904,-4875,True,False
897,6177-VTITE,10/26/2012,3666273580,2012-05-23,2012-06-22,48.03,0,2012-06-09,17,0,-13,0,5033,-5004,False,True
897,0688-XNJRO,6/24/2012,3671610537,2013-09-15,2013-10-15,33.37,0,2013-10-28,43,13,13,1,4553,-4524,True,False
406,8389-TCXFQ,8/24/2012,3675527586,2013-08-15,2013-09-14,74.05,0,2013-08-29,14,0,-16,0,4584,-4555,True,False
897,8942-ERSWK,1/11/2013,3679770947,2013-01-12,2013-02-11,14.09,0,2013-01-21,9,0,-21,0,4799,-4770,True,False
818,7695-NKUXM,11/21/2012,3686599515,2013-09-10,2013-10-10,55.6,1,2013-10-03,23,0,-7,0,4558,-4529,True,False
770,9149-MATVB,4/30/2013,3693108174,2013-09-13,2013-10-13,37.88,0,2013-09-25,12,0,-18,0,4555,-4526,True,False
818,1604-LIFKX,3/16/2013,3693123052,2013-04-25,2013-05-25,47.82,0,2013-06-03,39,9,9,1,4696,-4667,True,False
391,0379-NEVHP,4/6/2013,3699989123,2013-09-07,2013-10-07,62.88,0,2013-09-13,6,0,-24,0,4561,-4532,True,False
406,9771-QTLGZ,12/10/2012,3705856926,2013-04-29,2013-05-29,49.21,0,2013-05-03,4,0,-26,0,4692,-4663,True,False
818,9181-HEKGV,10/16/2013,3706686871,2012-04-16,2012-05-16,88.84,1,2012-06-18,63,33,33,1,5070,-5041,False,True
391,0709-LZRJV,6/20/2013,3707879583,2012-10-30,2012-11-29,70.82,0,2012-11-29,30,0,0,0,4873,-4844,False,True
406,4640-FGEJI,4/4/2013,3714896459,2012-01-11,2012-02-10,84.42,0,2012-02-08,28,0,-2,0,5166,-5137,False,True
897,6391-GBFQJ,11/25/2013,3715216234,2013-07-04,2013-08-03,10.76,0,2013-07-18,14,0,-16,0,4626,-4597,False,True
897,7654-DOLHO,4/4/2012,3717676857,2012-09-13,2012-10-13,8.22,0,2012-10-05,22,0,-8,0,4920,-4891,True,False
406,0783-PEPYR,11/27/2013,3720515641,2012-11-02,2012-12-02,62.27,0,2012-12-04,32,2,2,1,4870,-4841,False,True
391,3569-VJWXS,4/9/2013,3723989407,2012-12-26,2013-01-25,34.86,0,2013-01-21,26,0,-4,0,4816,-4787,False,True
406,5164-VMYWJ,11/27/2013,3724015185,2012-08-29,2012-09-28,71.79,0,2012-10-03,35,5,5,1,4935,-4906,False,True
818,5613-UHVMG,5/31/2012,3724269616,2012-06-22,2012-07-22,49.71,1,2012-08-03,42,12,12,1,5003,-4974,True,False
391,8820-BLYDZ,3/19/2013,3732687518,2013-08-22,2013-09-21,70.91,0,2013-08-28,6,0,-24,0,4577,-4548,True,False
391,2820-XGXSB,1/26/2012,3737203878,2012-07-08,2012-08-07,81.62,0,2012-07-13,5,0,-25,0,4987,-4958,True,False
391,3598-DNURW,8/29/2012,3746199110,2012-03-30,2012-04-29,58.57,0,2012-04-24,25,0,-5,0,5087,-5058,False,True
770,2447-JCFGW,7/31/2012,3752294245,2012-06-19,2012-07-19,55.73,0,2012-07-21,32,2,2,1,5006,-4977,False,True
406,9771-QTLGZ,12/10/2012,3755391775,2012-05-16,2012-06-15,32.88,1,2012-05-31,15,0,-15,0,5040,-5011,False,True
770,7050-KQLDO,9/29/2012,3761293373,2012-11-28,2012-12-28,36.55,0,2012-12-18,20,0,-10,0,4844,-4815,True,False
770,9928-IJYBQ,3/18/2012,3761658749,2013-05-31,2013-06-30,66.38,0,2013-07-08,38,8,8,1,4660,-4631,True,False
818,8887-NCUZC,1/22/2013,3769234535,2012-06-17,2012-07-17,10.73,0,2012-07-05,18,0,-12,0,5008,-4979,False,True
391,6160-HCSFI,1/10/2013,3773503534,2012-12-02,2013-01-01,58.05,0,2012-12-27,25,0,-5,0,4840,-4811,False,True
